state,name,localid,year,et,eu,es,e4,e3,e2,e1
MA,holyoke community charter (district),04530000,2013,51,18,33,NA,NA,NA,NA
MA,holyoke community charter (district),04530000,2014,54,2,52,NA,NA,NA,NA
MA,holyoke community charter,04530000,2015,51,1,50,NA,NA,NA,NA
MA,holyoke community charter (district),04530000,2016,54,0,54,NA,NA,NA,NA
MA,holyoke community charter (district),04530000,2017,53,0,53,NA,NA,NA,NA
MA,holyoke community charter (district),04530000,2018,NA,NA,NA,NA,NA,NA,NA
MA,lawrence family development charter (district),04540000,2013,NA,NA,NA,NA,NA,NA,NA
MA,lawrence family development charter (district),04540000,2014,NA,NA,NA,NA,NA,NA,NA
MA,lawrence family development charter,04540000,2015,NA,NA,NA,NA,NA,NA,NA
MA,lawrence family development charter (district),04540000,2016,NA,NA,NA,NA,NA,NA,NA
MA,lawrence family development charter (district),04540000,2017,NA,NA,NA,NA,NA,NA,NA
MA,lawrence family development charter (district),04540000,2018,NA,NA,NA,NA,NA,NA,NA
MA,hill view montessori charter public (district),04550000,2013,23,0,23,NA,NA,NA,NA
MA,hill view montessori charter public (district),04550000,2014,24,0,24,NA,NA,NA,NA
MA,hill view montessori charter public,04550000,2015,24,0,24,NA,NA,NA,NA
MA,hill view montessori charter public (district),04550000,2016,22,0,22,NA,NA,NA,NA
MA,hill view montessori charter public (district),04550000,2017,22,0,22,NA,NA,NA,NA
MA,hill view montessori charter public (district),04550000,2018,24,0,24,NA,NA,NA,NA
MA,lowell community charter public (district),04560000,2013,47,2,45,NA,NA,NA,NA
MA,lowell community charter public (district),04560000,2014,48,1,47,NA,NA,NA,NA
MA,lowell community charter public,04560000,2015,NA,NA,NA,NA,NA,NA,NA
MA,lowell community charter public (district),04560000,2016,NA,NA,NA,NA,NA,NA,NA
MA,lowell community charter public (district),04560000,2017,NA,NA,NA,NA,NA,NA,NA
MA,lowell community charter public (district),04560000,2018,NA,NA,NA,NA,NA,NA,NA
MA,edward w. brooke charter school 3 (district),04570000,2013,NA,NA,NA,NA,NA,NA,NA
MA,brooke charter school east boston (district),04570000,2014,NA,NA,NA,NA,NA,NA,NA
MA,brooke charter school east boston,04570000,2015,NA,NA,NA,NA,NA,NA,NA
MA,brooke charter school east boston (district),04570000,2016,NA,NA,NA,NA,NA,NA,NA
MA,lowell middlesex academy charter (district),04580000,2013,15,1,14,NA,NA,NA,NA
MA,lowell middlesex academy charter (district),04580000,2014,15,0,15,NA,NA,NA,NA
MA,lowell middlesex academy charter,04580000,2015,15,14,1,NA,NA,NA,NA
MA,lowell middlesex academy charter (district),04580000,2016,NA,NA,NA,NA,NA,NA,NA
MA,lowell middlesex academy charter (district),04580000,2017,NA,NA,NA,NA,NA,NA,NA
MA,lowell middlesex academy charter (district),04580000,2018,11,0,11,NA,NA,NA,NA
MA,excel academy charter school - boston ii (district),04590000,2013,NA,NA,NA,NA,NA,NA,NA
MA,excel academy charter school - boston ii (district),04590000,2014,15,0,15,NA,NA,NA,NA
MA,excel academy charter school - chelsea (district),04610000,2013,NA,NA,NA,NA,NA,NA,NA
MA,excel academy charter school - chelsea (district),04610000,2014,16,0,16,NA,NA,NA,NA
MA,kipp academy boston charter school (district),04630000,2013,NA,NA,NA,NA,NA,NA,NA
MA,kipp academy boston charter school (district),04630000,2014,NA,NA,NA,NA,NA,NA,NA
MA,kipp academy boston charter school (district),04630000,2015,NA,NA,NA,NA,NA,NA,NA
MA,kipp academy boston charter school (district),04630000,2016,NA,NA,NA,NA,NA,NA,NA
MA,kipp academy boston charter school (district),04630000,2017,NA,NA,NA,NA,NA,NA,NA
MA,kipp academy boston charter school (district),04630000,2018,NA,NA,NA,NA,NA,NA,NA
MA,marblehead community charter public (district),04640000,2013,NA,NA,NA,NA,NA,NA,NA
MA,marblehead community charter public (district),04640000,2014,NA,NA,NA,NA,NA,NA,NA
MA,marblehead community charter public,04640000,2015,NA,NA,NA,NA,NA,NA,NA
MA,marblehead community charter public (district),04640000,2016,NA,NA,NA,NA,NA,NA,NA
MA,marblehead community charter public (district),04640000,2017,NA,NA,NA,NA,NA,NA,NA
MA,marblehead community charter public (district),04640000,2018,NA,NA,NA,NA,NA,NA,NA
MA,match community day charter public school (district),04650000,2013,NA,NA,NA,NA,NA,NA,NA
MA,match community day charter public school (district),04650000,2014,21,0,0,1,14,5,1
MA,martha's vineyard charter (district),04660000,2013,21,10,11,NA,NA,NA,NA
MA,martha's vineyard charter (district),04660000,2014,21,9,12,NA,NA,NA,NA
MA,martha's vineyard charter,04660000,2015,22,21,1,NA,NA,NA,NA
MA,martha's vineyard charter (district),04660000,2016,19,6,13,NA,NA,NA,NA
MA,martha's vineyard charter (district),04660000,2017,17,0,17,NA,NA,NA,NA
MA,martha's vineyard charter (district),04660000,2018,NA,NA,NA,NA,NA,NA,NA
MA,salem community charter school (district),04670000,2013,NA,NA,NA,NA,NA,NA,NA
MA,salem community charter school (district),04670000,2014,6,0,6,NA,NA,NA,NA
MA,new liberty charter school of salem (district),04670000,2015,7,0,7,NA,NA,NA,NA
MA,new liberty charter school of salem (district),04670000,2016,6,0,6,NA,NA,NA,NA
MA,ma academy for math and science,04680000,2013,NA,NA,NA,NA,NA,NA,NA
MA,ma academy for math and science,04680000,2014,8,0,8,NA,NA,NA,NA
MA,ma academy for math and science,04680000,2015,8,1,7,NA,NA,NA,NA
MA,ma academy for math and science,04680000,2016,7,0,7,NA,NA,NA,NA
MA,ma academy for math and science,04680000,2017,7,0,7,NA,NA,NA,NA
MA,ma academy for math and science,04680000,2018,6,0,6,NA,NA,NA,NA
MA,match charter public school (district),04690000,2013,32,3,29,NA,NA,NA,NA
MA,match charter public school (district),04690000,2014,33,0,0,1,27,5,0
MA,match charter public school (district),04690000,2015,57,0,0,3,29,24,1
MA,match charter public school (district),04690000,2016,67,0,0,19,35,13,0
MA,match charter public school (district),04690000,2017,0,0,0,NA,NA,NA,NA
MA,match charter public school (district),04690000,2018,0,0,0,NA,NA,NA,NA
MA,mystic valley regional charter (district),04700000,2013,NA,NA,NA,NA,NA,NA,NA
MA,mystic valley regional charter (district),04700000,2014,NA,NA,NA,NA,NA,NA,NA
MA,mystic valley regional charter,04700000,2015,NA,NA,NA,NA,NA,NA,NA
MA,mystic valley regional charter (district),04700000,2016,NA,NA,NA,NA,NA,NA,NA
MA,mystic valley regional charter (district),04700000,2017,NA,NA,NA,NA,NA,NA,NA
MA,mystic valley regional charter (district),04700000,2018,NA,NA,NA,NA,NA,NA,NA
MA,new leadership charter (district),04710000,2013,46,8,38,NA,NA,NA,NA
MA,north central charter essential (district),04740000,2013,43,5,38,NA,NA,NA,NA
MA,north central charter essential (district),04740000,2014,40,3,37,NA,NA,NA,NA
MA,the sizer school: a north central charter essential (district),04740000,2015,NA,NA,NA,NA,NA,NA,NA
MA,sizer school: a north central charter essential (district),04740000,2016,NA,NA,NA,NA,NA,NA,NA
MA,sizer school: a north central charter essential (district),04740000,2017,NA,NA,NA,NA,NA,NA,NA
MA,sizer school: a north central charter essential (district),04740000,2018,NA,NA,NA,NA,NA,NA,NA
MA,dorchester collegiate academy charter (district),04750000,2013,13,0,13,NA,NA,NA,NA
MA,dorchester collegiate academy charter (district),04750000,2014,18,0,18,NA,NA,NA,NA
MA,dorchester collegiate academy charter,04750000,2015,17,0,17,NA,NA,NA,NA
MA,dorchester collegiate academy charter (district),04750000,2016,26,6,20,NA,NA,NA,NA
MA,spirit of knowledge charter school (district),04760000,2013,NA,NA,NA,NA,NA,NA,NA
MA,silver hill horace mann charter (district),04770000,2013,36,20,16,NA,NA,NA,NA
MA,silver hill horace mann charter (district),04770000,2014,38,2,36,NA,NA,NA,NA
MA,silver hill horace mann charter,04770000,2015,37,0,37,NA,NA,NA,NA
MA,silver hill horace mann charter (district),04770000,2016,37,0,37,NA,NA,NA,NA
MA,silver hill horace mann charter (district),04770000,2017,36,0,36,NA,NA,NA,NA
MA,silver hill horace mann charter (district),04770000,2018,38,2,36,NA,NA,NA,NA
MA,francis w. parker charter essential (district),04780000,2013,NA,NA,NA,NA,NA,NA,NA
MA,francis w. parker charter essential (district),04780000,2014,NA,NA,NA,NA,NA,NA,NA
MA,francis w. parker charter essential,04780000,2015,NA,NA,NA,NA,NA,NA,NA
MA,francis w. parker charter essential (district),04780000,2016,NA,NA,NA,NA,NA,NA,NA
MA,francis w. parker charter essential (district),04780000,2017,NA,NA,NA,NA,NA,NA,NA
MA,francis w. parker charter essential (district),04780000,2018,NA,NA,NA,NA,NA,NA,NA
MA,pioneer valley performing arts charter public (district),04790000,2013,63,44,0,7,9,3,0
MA,pioneer valley performing arts charter public (district),04790000,2014,47,0,0,7,32,8,0
MA,pioneer valley performing arts charter public,04790000,2015,45,0,45,NA,NA,NA,NA
MA,pioneer valley performing arts charter public (district),04790000,2016,42,0,0,3,38,1,0
MA,pioneer valley performing arts charter public (district),04790000,2017,50,2,48,NA,NA,NA,NA
MA,pioneer valley performing arts charter public (district),04790000,2018,1,0,1,NA,NA,NA,NA
MA,up academy charter school of boston (district),04800000,2013,NA,NA,NA,NA,NA,NA,NA
MA,up academy charter school of boston (district),04800000,2014,29,1,28,NA,NA,NA,NA
MA,up academy charter school of boston,04800000,2015,43,1,42,NA,NA,NA,NA
MA,up academy charter school of boston (district),04800000,2016,38,0,38,NA,NA,NA,NA
MA,up academy charter school of boston (district),04800000,2017,27,1,26,NA,NA,NA,NA
MA,up academy charter school of boston (district),04800000,2018,29,0,29,NA,NA,NA,NA
MA,boston renaissance charter public (district),04810000,2013,70,30,40,NA,NA,NA,NA
MA,boston renaissance charter public (district),04810000,2014,74,0,0,15,44,15,0
MA,boston renaissance charter public,04810000,2015,77,2,75,NA,NA,NA,NA
MA,boston renaissance charter public (district),04810000,2016,74,0,74,NA,NA,NA,NA
MA,boston renaissance charter public (district),04810000,2017,68,1,67,NA,NA,NA,NA
MA,boston renaissance charter public (district),04810000,2018,68,0,0,16,42,10,0
MA,river valley charter (district),04820000,2013,NA,NA,NA,NA,NA,NA,NA
MA,river valley charter (district),04820000,2014,NA,NA,NA,NA,NA,NA,NA
MA,river valley charter,04820000,2015,NA,NA,NA,NA,NA,NA,NA
MA,river valley charter (district),04820000,2016,NA,NA,NA,NA,NA,NA,NA
MA,river valley charter (district),04820000,2017,NA,NA,NA,NA,NA,NA,NA
MA,river valley charter (district),04820000,2018,NA,NA,NA,NA,NA,NA,NA
MA,rising tide charter public (district),04830000,2013,NA,NA,NA,NA,NA,NA,NA
MA,rising tide charter public (district),04830000,2014,NA,NA,NA,NA,NA,NA,NA
MA,rising tide charter public,04830000,2015,NA,NA,NA,NA,NA,NA,NA
MA,rising tide charter public (district),04830000,2016,NA,NA,NA,NA,NA,NA,NA
MA,rising tide charter public (district),04830000,2017,NA,NA,NA,NA,NA,NA,NA
MA,rising tide charter public (district),04830000,2018,NA,NA,NA,NA,NA,NA,NA
MA,roxbury preparatory charter (district),04840000,2013,56,2,0,19,15,20,0
MA,roxbury preparatory charter (district),04840000,2014,65,1,0,8,40,16,0
MA,roxbury preparatory charter,04840000,2015,79,2,0,15,57,5,0
MA,roxbury preparatory charter (district),04840000,2016,93,0,93,NA,NA,NA,NA
MA,roxbury preparatory charter (district),04840000,2017,NA,NA,NA,NA,NA,NA,NA
MA,roxbury preparatory charter (district),04840000,2018,NA,NA,NA,NA,NA,NA,NA
MA,salem academy charter (district),04850000,2013,37,14,23,NA,NA,NA,NA
MA,salem academy charter (district),04850000,2014,43,4,39,NA,NA,NA,NA
MA,salem academy charter,04850000,2015,40,2,38,NA,NA,NA,NA
MA,salem academy charter (district),04850000,2016,43,0,43,NA,NA,NA,NA
MA,salem academy charter (district),04850000,2017,NA,NA,NA,NA,NA,NA,NA
MA,salem academy charter (district),04850000,2018,NA,NA,NA,NA,NA,NA,NA
MA,seven hills charter public (district),04860000,2013,52,5,0,7,35,5,0
MA,seven hills charter public (district),04860000,2014,53,0,0,17,34,2,0
MA,seven hills charter public,04860000,2015,55,0,0,4,46,5,0
MA,seven hills charter public (district),04860000,2016,51,0,51,NA,NA,NA,NA
MA,seven hills charter public (district),04860000,2017,43,0,43,NA,NA,NA,NA
MA,seven hills charter public (district),04860000,2018,26,0,0,8,17,1,0
MA,prospect hill academy charter (district),04870000,2013,103,8,95,NA,NA,NA,NA
MA,prospect hill academy charter (district),04870000,2014,108,35,73,NA,NA,NA,NA
MA,prospect hill academy charter,04870000,2015,110,59,51,NA,NA,NA,NA
MA,prospect hill academy charter (district),04870000,2016,96,3,93,NA,NA,NA,NA
MA,prospect hill academy charter (district),04870000,2017,2,1,1,NA,NA,NA,NA
MA,prospect hill academy charter (district),04870000,2018,NA,NA,NA,NA,NA,NA,NA
MA,south shore charter public (district),04880000,2013,50,0,50,NA,NA,NA,NA
MA,south shore charter public (district),04880000,2014,52,0,52,NA,NA,NA,NA
MA,south shore charter public,04880000,2015,54,15,39,NA,NA,NA,NA
MA,south shore charter public (district),04880000,2016,56,12,44,NA,NA,NA,NA
MA,south shore charter public (district),04880000,2017,63,25,38,NA,NA,NA,NA
MA,south shore charter public (district),04880000,2018,81,28,53,NA,NA,NA,NA
MA,sturgis charter public (district),04890000,2013,NA,NA,NA,NA,NA,NA,NA
MA,sturgis charter public (district),04890000,2014,NA,NA,NA,NA,NA,NA,NA
MA,sturgis charter public,04890000,2015,NA,NA,NA,NA,NA,NA,NA
MA,sturgis charter public (district),04890000,2016,NA,NA,NA,NA,NA,NA,NA
MA,sturgis charter public (district),04890000,2017,NA,NA,NA,NA,NA,NA,NA
MA,sturgis charter public (district),04890000,2018,NA,NA,NA,NA,NA,NA,NA
MA,atlantis charter (district),04910000,2013,49,2,47,NA,NA,NA,NA
MA,atlantis charter (district),04910000,2014,54,0,54,NA,NA,NA,NA
MA,atlantis charter,04910000,2015,53,0,53,NA,NA,NA,NA
MA,atlantis charter (district),04910000,2016,73,0,73,NA,NA,NA,NA
MA,atlantis charter (district),04910000,2017,62,0,62,NA,NA,NA,NA
MA,atlantis charter (district),04910000,2018,NA,NA,NA,NA,NA,NA,NA
MA,martin luther king jr. charter school of excellence (district),04920000,2013,41,3,38,NA,NA,NA,NA
MA,martin luther king jr. charter school of excellence (district),04920000,2014,40,0,40,NA,NA,NA,NA
MA,martin luther king jr. charter school of excellence,04920000,2015,39,1,38,NA,NA,NA,NA
MA,martin luther king jr. charter school of excellence (district),04920000,2016,36,0,36,NA,NA,NA,NA
MA,martin luther king jr. charter school of excellence (district),04920000,2017,41,0,41,NA,NA,NA,NA
MA,martin luther king jr. charter school of excellence (district),04920000,2018,36,0,36,NA,NA,NA,NA
MA,phoenix charter academy (district),04930000,2013,32,15,17,NA,NA,NA,NA
MA,phoenix charter academy (district),04930000,2014,35,0,35,NA,NA,NA,NA
MA,phoenix charter academy,04930000,2015,31,7,0,1,5,18,0
MA,phoenix charter academy (district),04930000,2016,16,0,16,NA,NA,NA,NA
MA,phoenix charter academy (district),04930000,2017,15,0,0,0,2,13,0
MA,phoenix charter academy (district),04930000,2018,14,0,0,0,3,11,0
MA,pioneer charter school of science (district),04940000,2013,NA,NA,NA,NA,NA,NA,NA
MA,pioneer charter school of science (district),04940000,2014,NA,NA,NA,NA,NA,NA,NA
MA,pioneer charter school of science,04940000,2015,NA,NA,NA,NA,NA,NA,NA
MA,pioneer charter school of science (district),04940000,2016,NA,NA,NA,NA,NA,NA,NA
MA,pioneer charter school of science (district),04940000,2017,NA,NA,NA,NA,NA,NA,NA
MA,pioneer charter school of science (district),04940000,2018,NA,NA,NA,NA,NA,NA,NA
MA,global learning charter public  (district),04960000,2013,45,2,43,NA,NA,NA,NA
MA,global learning charter public  (district),04960000,2014,44,0,0,7,29,5,3
MA,global learning charter public,04960000,2015,44,0,0,10,25,9,0
MA,global learning charter public (district),04960000,2016,22,0,22,NA,NA,NA,NA
MA,global learning charter public (district),04960000,2017,17,0,0,2,13,2,0
MA,global learning charter public (district),04960000,2018,32,0,0,6,24,2,0
MA,pioneer valley chinese immersion charter(district),04970000,2013,NA,NA,NA,NA,NA,NA,NA
MA,pioneer valley chinese immersion charter(district),04970000,2014,NA,NA,NA,NA,NA,NA,NA
MA,pioneer valley chinese immersion charte,04970000,2015,NA,NA,NA,NA,NA,NA,NA
MA,pioneer valley chinese immersion charter (district),04970000,2016,NA,NA,NA,NA,NA,NA,NA
MA,pioneer valley chinese immersion charter (district),04970000,2017,NA,NA,NA,NA,NA,NA,NA
MA,pioneer valley chinese immersion charter (district),04970000,2018,NA,NA,NA,NA,NA,NA,NA
MA,veritas preparatory charter school (district),04980000,2013,NA,NA,NA,NA,NA,NA,NA
MA,veritas preparatory charter school (district),04980000,2014,NA,NA,NA,NA,NA,NA,NA
MA,veritas preparatory charter school,04980000,2015,NA,NA,NA,NA,NA,NA,NA
MA,veritas preparatory charter school (district),04980000,2016,NA,NA,NA,NA,NA,NA,NA
MA,veritas preparatory charter school (district),04980000,2017,NA,NA,NA,NA,NA,NA,NA
MA,veritas preparatory charter school (district),04980000,2018,NA,NA,NA,NA,NA,NA,NA
MA,hampden charter school of science (district),04990000,2013,33,NA,NA,NA,NA,NA,NA
MA,hampden charter school of science (district),04990000,2014,38,3,35,NA,NA,NA,NA
MA,hampden charter school of science,04990000,2015,36,3,33,NA,NA,NA,NA
MA,hampden charter school of science (district),04990000,2016,NA,NA,NA,NA,NA,NA,NA
MA,hampden charter school of science (district),04990000,2017,NA,NA,NA,NA,NA,NA,NA
MA,hampden charter school of science east (district),04990000,2018,NA,NA,NA,NA,NA,NA,NA
MA,acton-boxborough,06000000,2013,NA,NA,NA,NA,NA,NA,NA
MA,acton-boxborough,06000000,2014,196,89,0,9,96,2,0
MA,acton-boxborough,06000000,2015,381,10,0,27,338,6,0
MA,acton-boxborough,06000000,2016,380,14,0,29,335,2,0
MA,acton-boxborough,06000000,2017,383,7,0,36,338,1,1
MA,acton-boxborough,06000000,2018,382,7,0,47,326,2,0
MA,adams-cheshire,06030000,2013,103,NA,NA,NA,NA,NA,NA
MA,adams-cheshire,06030000,2014,103,0,103,NA,NA,NA,NA
MA,adams-cheshire,06030000,2015,98,0,98,NA,NA,NA,NA
MA,adams-cheshire,06030000,2016,95,0,95,NA,NA,NA,NA
MA,adams-cheshire,06030000,2017,92,0,0,17,62,12,1
MA,adams-cheshire,06030000,2018,88,0,88,NA,NA,NA,NA
MA,amherst-pelham,06050000,2013,151,68,0,6,76,1,0
MA,amherst-pelham,06050000,2014,146,2,0,8,134,2,0
MA,amherst-pelham,06050000,2015,135,2,0,18,107,7,1
MA,amherst-pelham,06050000,2016,126,6,0,21,96,3,0
MA,amherst-pelham,06050000,2017,132,8,0,20,100,3,1
MA,amherst-pelham,06050000,2018,126,0,0,41,83,2,0
MA,ashburnham-westminster,06100000,2013,NA,NA,NA,NA,NA,NA,NA
MA,ashburnham-westminster,06100000,2014,160,13,147,NA,NA,NA,NA
MA,ashburnham-westminster,06100000,2015,153,3,0,28,120,2,0
MA,ashburnham-westminster,06100000,2016,167,3,0,29,132,3,0
MA,ashburnham-westminster,06100000,2017,162,2,0,48,108,4,0
MA,ashburnham-westminster,06100000,2018,162,1,0,30,129,2,0
MA,athol-royalston,06150000,2013,NA,NA,NA,NA,NA,NA,NA
MA,athol-royalston,06150000,2014,97,4,0,0,84,9,0
MA,athol-royalston,06150000,2015,97,0,97,NA,NA,NA,NA
MA,athol-royalston,06150000,2016,101,0,101,NA,NA,NA,NA
MA,athol-royalston,06150000,2017,107,3,104,NA,NA,NA,NA
MA,athol-royalston,06150000,2018,103,2,0,2,93,5,1
MA,ayer shirley school district,06160000,2013,NA,NA,NA,NA,NA,NA,NA
MA,ayer shirley school district,06160000,2014,139,17,122,NA,NA,NA,NA
MA,ayer shirley school district,06160000,2015,138,0,0,10,116,12,0
MA,ayer shirley school district,06160000,2016,139,0,0,19,115,5,0
MA,ayer shirley school district,06160000,2017,143,3,140,NA,NA,NA,NA
MA,ayer shirley school district,06160000,2018,137,2,0,15,119,1,0
MA,berkshire hills,06180000,2013,115,65,50,NA,NA,NA,NA
MA,berkshire hills,06180000,2014,121,14,0,5,100,2,0
MA,berkshire hills,06180000,2015,108,16,0,8,83,1,0
MA,berkshire hills,06180000,2016,118,7,0,19,92,0,0
MA,berkshire hills,06180000,2017,115,18,0,15,79,3,0
MA,berkshire hills,06180000,2018,113,21,0,16,74,2,0
MA,berlin-boylston,06200000,2013,NA,NA,NA,NA,NA,NA,NA
MA,berlin-boylston,06200000,2014,44,32,12,NA,NA,NA,NA
MA,berlin-boylston,06200000,2015,47,2,45,NA,NA,NA,NA
MA,berlin-boylston,06200000,2016,47,0,47,NA,NA,NA,NA
MA,berlin-boylston,06200000,2017,48,0,0,6,42,0,0
MA,berlin-boylston,06200000,2018,47,0,47,NA,NA,NA,NA
MA,blackstone-millville,06220000,2013,137,55,82,NA,NA,NA,NA
MA,blackstone-millville,06220000,2014,142,0,142,NA,NA,NA,NA
MA,blackstone-millville,06220000,2015,138,0,138,NA,NA,NA,NA
MA,blackstone-millville,06220000,2016,138,2,136,NA,NA,NA,NA
MA,blackstone-millville,06220000,2017,139,1,0,31,104,3,0
MA,blackstone-millville,06220000,2018,139,1,0,23,113,2,0
MA,bridgewater-raynham,06250000,2013,336,263,73,NA,NA,NA,NA
MA,bridgewater-raynham,06250000,2014,336,18,0,3,314,1,0
MA,bridgewater-raynham,06250000,2015,340,0,340,NA,NA,NA,NA
MA,bridgewater-raynham,06250000,2016,336,1,0,35,298,2,0
MA,bridgewater-raynham,06250000,2017,332,1,0,39,288,4,0
MA,bridgewater-raynham,06250000,2018,329,1,0,46,278,3,1
MA,chesterfield-goshen,06320000,2013,17,NA,NA,NA,NA,NA,NA
MA,chesterfield-goshen,06320000,2014,18,7,11,NA,NA,NA,NA
MA,chesterfield-goshen,06320000,2015,18,0,18,NA,NA,NA,NA
MA,chesterfield-goshen,06320000,2016,18,0,18,NA,NA,NA,NA
MA,chesterfield-goshen,06320000,2017,17,0,17,NA,NA,NA,NA
MA,chesterfield-goshen,06320000,2018,17,0,17,NA,NA,NA,NA
MA,central berkshire,06350000,2013,148,146,2,NA,NA,NA,NA
MA,central berkshire,06350000,2014,146,1,145,NA,NA,NA,NA
MA,central berkshire,06350000,2015,145,2,143,NA,NA,NA,NA
MA,central berkshire,06350000,2016,132,0,0,22,107,3,0
MA,central berkshire,06350000,2017,132,0,0,21,110,1,0
MA,central berkshire,06350000,2018,126,0,0,23,103,0,0
MA,concord-carlisle,06400000,2013,106,2,104,NA,NA,NA,NA
MA,concord-carlisle,06400000,2014,106,0,0,5,99,2,0
MA,concord-carlisle,06400000,2015,104,2,0,0,98,3,1
MA,concord-carlisle,06400000,2016,110,3,0,2,103,0,2
MA,concord-carlisle,06400000,2017,116,0,0,1,114,0,1
MA,concord-carlisle,06400000,2018,119,6,0,1,111,1,0
MA,dennis-yarmouth,06450000,2013,305,7,0,61,225,12,0
MA,dennis-yarmouth,06450000,2014,310,3,0,75,221,11,0
MA,dennis-yarmouth,06450000,2015,307,3,0,93,204,7,0
MA,dennis-yarmouth,06450000,2016,302,7,0,118,169,6,2
MA,dennis-yarmouth,06450000,2017,285,2,0,115,166,2,0
MA,dennis-yarmouth,06450000,2018,283,4,0,100,167,9,3
MA,dighton-rehoboth,06500000,2013,210,24,186,NA,NA,NA,NA
MA,dighton-rehoboth,06500000,2014,215,3,0,10,201,1,0
MA,dighton-rehoboth,06500000,2015,230,5,0,11,214,0,0
MA,dighton-rehoboth,06500000,2016,234,5,0,25,203,1,0
MA,dighton-rehoboth,06500000,2017,237,0,0,35,199,3,0
MA,dighton-rehoboth,06500000,2018,230,8,0,36,185,1,0
MA,dover-sherborn,06550000,2013,NA,NA,NA,NA,NA,NA,NA
MA,dover-sherborn,06550000,2014,111,50,0,3,56,2,0
MA,dover-sherborn,06550000,2015,109,2,0,9,94,4,0
MA,dover-sherborn,06550000,2016,115,6,109,NA,NA,NA,NA
MA,dover-sherborn,06550000,2017,119,2,117,NA,NA,NA,NA
MA,dover-sherborn,06550000,2018,114,28,0,6,79,1,0
MA,dudley-charlton reg,06580000,2013,271,134,137,NA,NA,NA,NA
MA,dudley-charlton reg,06580000,2014,277,0,0,22,245,8,2
MA,dudley-charlton reg,06580000,2015,269,0,269,NA,NA,NA,NA
MA,dudley-charlton reg,06580000,2016,276,0,276,NA,NA,NA,NA
MA,dudley-charlton reg,06580000,2017,279,0,279,NA,NA,NA,NA
MA,dudley-charlton reg,06580000,2018,261,0,261,NA,NA,NA,NA
MA,nauset,06600000,2013,154,81,73,NA,NA,NA,NA
MA,nauset,06600000,2014,148,0,0,33,112,3,0
MA,nauset,06600000,2015,152,0,0,39,112,1,0
MA,nauset,06600000,2016,146,0,0,53,93,0,0
MA,nauset,06600000,2017,153,2,0,70,81,0,0
MA,nauset,06600000,2018,154,0,0,70,84,0,0
MA,farmington river reg,06620000,2013,NA,NA,NA,NA,NA,NA,NA
MA,farmington river reg,06620000,2014,15,8,7,NA,NA,NA,NA
MA,farmington river reg,06620000,2015,15,0,15,NA,NA,NA,NA
MA,farmington river reg,06620000,2016,16,0,16,NA,NA,NA,NA
MA,farmington river reg,06620000,2017,16,0,16,NA,NA,NA,NA
MA,farmington river reg,06620000,2018,16,0,16,NA,NA,NA,NA
MA,freetown-lakeville,06650000,2013,198,41,157,NA,NA,NA,NA
MA,freetown-lakeville,06650000,2014,186,3,183,NA,NA,NA,NA
MA,freetown-lakeville,06650000,2015,189,7,182,NA,NA,NA,NA
MA,freetown-lakeville,06650000,2016,189,3,186,NA,NA,NA,NA
MA,freetown-lakeville,06650000,2017,197,3,194,NA,NA,NA,NA
MA,freetown-lakeville,06650000,2018,193,0,0,38,150,5,0
MA,frontier,06700000,2013,NA,NA,NA,NA,NA,NA,NA
MA,frontier,06700000,2014,55,0,55,NA,NA,NA,NA
MA,frontier,06700000,2015,53,0,53,NA,NA,NA,NA
MA,frontier,06700000,2016,51,0,0,7,43,1,0
MA,frontier,06700000,2017,56,0,0,4,51,1,0
MA,frontier,06700000,2018,56,0,0,4,51,0,1
MA,gateway,06720000,2013,NA,NA,NA,NA,NA,NA,NA
MA,gateway,06720000,2014,84,2,82,NA,NA,NA,NA
MA,gateway,06720000,2015,87,2,85,NA,NA,NA,NA
MA,gateway,06720000,2016,84,0,84,NA,NA,NA,NA
MA,gateway,06720000,2017,81,0,0,1,73,6,1
MA,gateway,06720000,2018,82,0,0,3,73,6,0
MA,groton-dunstable,06730000,2013,185,93,92,NA,NA,NA,NA
MA,groton-dunstable,06730000,2014,181,11,0,3,164,3,0
MA,groton-dunstable,06730000,2015,173,0,173,NA,NA,NA,NA
MA,groton-dunstable,06730000,2016,168,1,167,NA,NA,NA,NA
MA,groton-dunstable,06730000,2017,175,2,0,3,169,1,0
MA,groton-dunstable,06730000,2018,178,0,0,6,169,2,1
MA,gill-montague,06740000,2013,94,52,42,NA,NA,NA,NA
MA,gill-montague,06740000,2014,96,3,0,7,78,8,0
MA,gill-montague,06740000,2015,92,0,0,21,70,1,0
MA,gill-montague,06740000,2016,89,2,0,16,62,7,2
MA,gill-montague,06740000,2017,93,1,0,17,67,7,1
MA,gill-montague,06740000,2018,91,0,0,16,65,9,1
MA,hamilton-wenham,06750000,2013,160,86,74,NA,NA,NA,NA
MA,hamilton-wenham,06750000,2014,158,3,155,NA,NA,NA,NA
MA,hamilton-wenham,06750000,2015,155,6,0,2,140,7,0
MA,hamilton-wenham,06750000,2016,157,2,0,4,143,8,0
MA,hamilton-wenham,06750000,2017,155,2,0,5,142,5,1
MA,hamilton-wenham,06750000,2018,151,3,148,NA,NA,NA,NA
MA,hampden-wilbraham,06800000,2013,NA,NA,NA,NA,NA,NA,NA
